zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
66015,38.07,-95.41,17,,,,,2,,5,1,,1
66016,39.48,-95.23,1,,,,1,,,,,,
66017,39.7,-95.27,6,,,,1,1,,1,,1,1
66018,38.96,-94.97,132,,,3,29,12,6,19,5,6,6
66019,38.95,-95,1,,,,,,,,1,,
66020,39.34,-95.12,21,,,,4,2,,6,,,
66021,38.77,-95.02,29,,,,6,1,3,3,1,1,2
66023,39.51,-95.39,16,,,,6,,,2,,2,
66024,39.74,-94.88,31,,,,5,1,5,1,1,3,4
66025,38.89,-95.08,107,,,3,18,6,5,17,5,10,6
66026,38.4,-94.87,7,,,,3,,1,,,,1
66027,39.37,-94.91,74,,,1,2,4,,41,2,1,
66030,38.82,-94.94,284,,,13,42,26,7,42,11,11,14
66031,38.83,-94.89,51,,,10,1,1,16,,,10,4
66032,38.29,-95.28,153,,1,5,24,19,7,20,1,9,5
66033,38.36,-95.12,18,,,,3,,2,2,,2,
66035,39.87,-95.25,24,,,,,2,1,4,,1,4
66039,38.1,-95.16,6,,,,,1,,1,,1,1
66040,38.35,-94.75,60,,,1,13,4,3,4,1,1,
66041,39.6,-95.31,9,,,,2,,,3,,2,
66042,38.42,-95.08,9,,,,4,1,1,,1,,
66043,39.25,-94.88,134,,,4,7,23,5,29,8,1,5
66044,39.02,-95.21,879,,,33,61,94,20,124,49,27,16
66045,38.96,-95.25,23,,,2,,1,,1,2,,
66046,38.9,-95.21,503,,2,12,51,41,18,58,26,21,7
66047,38.89,-95.35,352,,,15,35,48,5,80,28,14,5
66048,39.28,-95,658,,,21,70,84,15,110,29,17,15
66049,38.98,-95.35,631,2,,21,67,98,7,163,38,10,6
66050,39.01,-95.44,19,,,2,5,1,1,,,,2
66052,39.01,-95.05,28,,,,13,,,3,,1,3
66053,38.58,-94.67,194,1,,6,37,16,6,40,3,7,8
66054,39.21,-95.2,33,1,,2,6,3,,1,,,1
66056,38.15,-94.84,51,1,,2,6,3,1,14,1,1,1
66058,39.54,-95.52,5,,,,2,,,,,2,
66060,39.42,-95.33,18,,,1,3,,1,1,,3,4
66061,38.89,-94.88,1328,,,37,199,111,55,270,47,101,37
66062,38.84,-94.78,1643,1,1,66,199,165,48,288,86,127,51
66064,38.48,-94.99,86,,,3,10,13,4,12,2,3,3
66066,39.2,-95.33,58,,,1,5,8,1,9,1,1,2
66067,38.62,-95.28,425,1,,10,45,55,15,48,10,8,28
66070,39.21,-95.45,19,,,2,1,,1,5,,,1
66071,38.57,-94.86,329,1,,5,44,33,11,47,14,13,11
66072,38.31,-94.96,12,,,1,1,1,2,1,,,2
66073,39.08,-95.37,40,,,1,6,3,2,4,,,
66075,38.2,-94.69,43,,1,2,4,7,3,4,1,1,1
66076,38.63,-95.44,26,,,1,6,2,,3,,1,3
66078,38.48,-95.26,13,,,,,,1,3,,,1
66079,38.54,-95.11,10,1,,2,1,,,,,1,
66080,38.41,-95.26,11,,,,1,2,1,3,,1,1
66083,38.73,-94.83,188,,,4,51,14,5,32,2,8,11
66085,38.8,-94.66,267,1,,5,55,11,7,68,16,22,7
66086,39.12,-95.08,140,1,,4,30,16,7,14,6,5,1
66087,39.8,-95.12,36,,,2,3,4,,8,1,1,2
66088,39.34,-95.46,53,,,1,9,5,2,6,,,6
66090,39.79,-94.97,53,2,1,1,6,3,7,4,,3,8
66091,38.18,-95.31,6,,,,1,,,1,,,2
66092,38.7,-95.1,70,,,1,14,7,4,8,3,9,
66093,38.21,-95.49,13,,,,6,,,2,,2,3
66094,39.95,-95.34,3,,,,,1,,,,1,
66095,38.44,-95.44,12,,,,3,1,,2,1,,1
66097,39.33,-95.25,12,1,,,1,1,1,2,,1,
66101,39.12,-94.63,277,,,4,11,30,11,67,11,9,4
66102,39.11,-94.69,475,,1,7,27,97,7,47,23,9,14
66103,39.06,-94.63,333,,,7,50,36,25,38,17,37,9
66104,39.15,-94.69,149,,,1,26,27,4,8,5,2,1
66105,39.09,-94.64,205,,1,2,19,2,40,8,10,37,17
66106,39.07,-94.7,408,,,5,46,25,26,41,20,51,38
66109,39.17,-94.83,223,,,4,18,35,5,35,8,4,7
66111,39.08,-94.79,364,,,11,27,17,21,10,13,39,44
66112,39.11,-94.77,278,1,,8,6,64,,55,24,1,2
66115,39.15,-94.61,125,,2,1,15,,23,7,2,37,21
66118,39.11,-94.61,39,,,,,,11,2,4,6,9
66202,39.02,-94.67,678,,,36,35,47,17,191,38,35,12
66203,39.02,-94.71,563,,,9,64,34,38,72,31,43,18
66204,38.99,-94.68,602,,,12,36,101,16,123,31,19,8
66205,39.03,-94.63,388,,,22,28,37,4,122,24,12,6
66206,38.96,-94.62,306,,,10,34,33,8,86,31,14,2
66207,38.96,-94.64,354,,,20,22,39,3,92,27,23,6
66208,39,-94.63,552,,,21,26,100,7,154,40,32,3
66209,38.9,-94.64,565,,,11,16,90,5,131,40,46,2
66210,38.92,-94.7,1384,,,41,36,127,6,689,64,71,18
66211,38.93,-94.64,1101,,,75,22,170,9,456,59,58,12
66212,38.96,-94.68,965,,,43,39,105,10,250,55,43,13
66213,38.9,-94.71,866,,,29,47,88,5,304,50,50,8
66214,38.96,-94.71,777,,,33,60,41,42,103,32,128,7
66215,38.96,-94.74,1246,1,,32,108,121,74,218,73,190,40
66216,39.01,-94.74,456,,,13,53,38,9,107,28,26,7
66217,39.01,-94.78,178,,,9,9,19,3,38,15,5,1
66218,39.02,-94.82,151,1,,6,29,8,10,34,5,11,6
66219,38.95,-94.78,496,,,35,37,29,32,96,21,91,16
66220,38.96,-94.82,130,,,5,12,9,,45,8,11,1
66221,38.86,-94.71,372,,,11,24,37,,119,29,27,3
66223,38.86,-94.67,674,,,24,51,73,8,180,26,21,4
66224,38.86,-94.63,296,,,6,20,34,1,110,24,20,2
66226,39.03,-94.86,247,,,6,29,33,6,43,14,14,8
66227,38.97,-94.87,178,,,7,38,8,18,19,10,16,17
66401,38.93,-96.31,38,,,4,5,3,1,4,2,1,2
66402,38.91,-95.84,36,,,,10,2,1,4,2,,1
66403,39.89,-96.29,22,,,,1,1,2,1,,1,3
66404,39.88,-96.17,9,,,,,,,2,,1,3
66406,39.89,-96.42,22,,,,,4,2,1,,4,9
66407,39.23,-96.2,12,,,,,,1,,,1,2
66408,39.96,-95.97,15,,,,1,,2,3,,1,1
66409,38.92,-95.56,39,1,,1,17,1,,2,2,1,4
66411,39.65,-96.63,28,,1,,3,3,2,3,,2,
66412,39.91,-96.78,8,,,,,,,1,,1,2
66413,38.77,-95.88,18,,,,,1,1,4,1,2,2
66414,38.83,-95.69,28,,,1,4,4,,3,1,1,2
66415,39.69,-96.15,19,,,,2,2,,2,,4,3
66416,39.53,-95.86,3,,,,,,,1,,,1
66417,39.66,-96.04,7,,,,3,,,1,,1,1
66418,39.28,-95.93,3,,,,2,,1,,,,
66419,39.36,-95.6,7,,,,2,,,1,,1,
66422,39.34,-96.09,3,,,,,,,,,,
66423,38.8,-96.32,12,,,1,2,2,,1,,,1
66424,39.67,-95.4,12,,,2,,,4,2,,,
66425,39.82,-95.74,9,,,,2,,1,1,,,1
66427,39.66,-96.44,46,,,1,7,3,1,9,2,1,4
66428,39.68,-95.93,3,,,,1,,,,,,
66429,39.09,-95.53,9,,,,3,,1,,,,1
66431,38.81,-96,8,1,,1,,,,1,,1,
66432,39.49,-96.07,4,,,,,,,,,,1
66434,39.86,-95.55,169,,,10,19,25,6,25,5,10,9
66436,39.47,-95.69,186,,,6,25,21,3,28,6,6,2
66438,39.85,-96.49,11,,,2,,,1,1,,1,
66439,39.66,-95.54,47,,,1,7,2,4,6,,,2
66440,39.27,-95.68,21,,,,7,1,,3,1,1,1
66441,38.97,-96.8,515,,1,20,30,35,6,67,42,11,28
66442,39.09,-96.79,80,,,3,2,3,,39,2,1,
66449,39.39,-96.86,23,,,1,5,2,,1,,2,2
66451,38.61,-95.67,47,,,2,3,5,,9,2,2,
66501,39.05,-96.24,4,,,1,,,,,,1,
66502,39.16,-96.52,1381,2,2,46,127,144,35,219,99,45,20
66503,39.27,-96.7,276,,,4,34,39,6,61,28,7,5
66506,39.2,-96.58,15,,,1,,,,1,,,
66507,39.05,-96.07,25,,,,8,2,1,2,1,3,
66508,39.86,-96.63,193,2,,9,14,21,5,31,4,6,5
66509,39.34,-95.78,17,,,,8,1,,1,,1,1
66510,38.5,-95.61,8,,,1,1,1,,2,,1,
66512,39.2,-95.55,59,,,2,10,5,4,6,,1,4
66514,39.13,-96.88,10,,,1,2,,,,,,
66515,39.94,-95.7,7,,,,1,,1,,,2,
66516,39.63,-95.72,4,,,1,1,1,,,,,
66517,39.11,-96.71,15,,,,,1,1,1,2,,
66518,39.97,-96.55,2,,,,,,,1,,1,
66520,39.42,-96.62,15,,,,2,,1,5,,,
66521,39.48,-96.22,31,,,3,3,5,,3,1,1,2
66523,38.61,-95.84,96,,,4,6,17,4,17,2,3,5
66524,38.79,-95.51,42,,,2,9,3,1,5,,3,2
66526,39.06,-96.16,11,,,,3,,,1,,,1
66527,39.75,-95.67,2,,,1,,,,,,1,
66528,38.6,-95.54,4,,,,,,,1,,1,
66531,39.31,-96.82,26,,,1,6,2,2,3,,,1
66532,39.82,-95.38,9,,,,3,,,1,,1,
66533,39.16,-95.95,38,,,1,6,3,1,8,,1,1
66534,39.88,-95.84,140,,,2,14,20,13,18,,5,12
66535,39.27,-96.43,30,1,,1,7,,1,4,3,2,1
66536,39.23,-96.08,79,,,,14,5,4,10,2,6,4
66537,38.75,-95.72,17,,,,5,,,1,,2,1
66538,39.85,-96.04,179,1,,5,21,18,11,25,1,11,11
66539,39.14,-95.84,38,,,,5,2,1,13,1,2,
66540,39.49,-95.98,7,,,,2,,,,,1,
66541,39.97,-96.37,5,,,,,,1,1,,1,1
66542,39.01,-95.54,39,,,,10,3,1,7,4,,3
66543,38.64,-95.6,10,,,1,,,,2,,,
66544,39.69,-96.28,6,,,,2,,,1,,1,
66546,38.9,-95.72,11,1,,,4,,1,1,,1,3
66547,39.23,-96.3,193,,,6,31,25,11,28,7,4,4
66548,39.67,-96.76,28,,1,1,4,1,1,3,1,4,2
66549,39.43,-96.42,32,1,,,9,4,1,2,1,,4
66550,39.66,-95.82,7,1,,,,,,3,,,
66552,39.59,-95.63,8,,,,1,,1,,,1,1
66554,39.49,-96.79,12,,,,3,,,2,,1,
66603,39.06,-95.68,339,1,,10,11,31,14,115,18,25,5
66604,39.04,-95.73,746,,,12,14,104,4,118,23,7,5
66605,39.01,-95.63,204,,,11,20,15,1,35,7,6,6
66606,39.06,-95.72,250,,,7,15,70,2,41,8,6,6
66607,39.04,-95.64,149,,,4,28,15,13,5,6,12,5
66608,39.08,-95.66,266,,,5,30,12,17,23,16,23,9
66609,38.98,-95.66,198,,,6,25,9,12,22,11,20,9
66610,38.98,-95.84,103,,,4,21,8,3,24,4,6,6
66611,39.02,-95.7,301,,,9,16,44,4,57,14,8,1
66612,39.04,-95.68,218,,,9,10,11,1,65,12,7,1
66614,39.01,-95.85,660,1,,18,41,99,6,167,57,9,10
66615,39.05,-95.9,128,,,9,14,17,3,28,6,6,2
66616,39.07,-95.62,48,,,,5,,3,6,2,,7
66617,39.13,-95.62,116,,,2,28,8,2,17,2,2,6
66618,39.14,-95.75,190,,,5,50,5,13,18,7,20,13
66619,38.95,-95.69,98,,,7,9,1,6,7,7,14,10
66621,39.03,-95.7,5,,,,,,,,,,
66622,39.03,-95.72,1,,,,,1,,,,,
66701,37.82,-94.77,314,,,6,31,39,20,51,8,15,9
66710,37.55,-95.62,8,,,,3,,,,,,
66711,37.64,-94.69,6,1,,,1,,1,1,,,
66712,37.56,-94.71,28,,,2,4,5,2,3,,,
66713,37.04,-94.79,99,,,5,1,10,10,17,2,7,3
66714,37.64,-95.7,1,,,,,,,,,,
66716,37.95,-95.04,8,,,,1,,2,1,,1,
66717,37.7,-95.7,2,,,,,,,,,1,
66720,37.65,-95.46,340,,2,11,20,45,22,55,12,19,5
66724,37.35,-94.86,6,,,,2,,,1,,,
66725,37.16,-94.9,123,,,5,8,16,9,23,1,7,2
66728,37.17,-94.7,2,,,,,,1,,,,
66732,37.8,-95.19,4,,,,,,,,,,1
66733,37.6,-95.25,44,,,2,5,5,2,6,,4,2
66734,37.62,-94.83,3,,,,1,,,,,,
66735,37.52,-94.71,2,,,1,,,,,,,
66736,37.55,-95.86,133,2,,4,11,19,8,14,4,2,4
66738,38.01,-94.72,3,,,,,1,,,,,
66739,37.13,-94.66,85,,,1,4,14,11,7,4,2,3
66740,37.48,-95.36,8,,,1,1,,4,,,1,
66741,37.72,-94.66,7,,,1,3,,,,,,
66743,37.5,-94.89,109,1,,2,7,14,7,17,2,6,5
66746,37.67,-94.95,5,,,,,,,2,,,
66748,37.8,-95.44,53,,,,4,8,5,6,4,3,6
66749,37.94,-95.41,287,1,,14,25,31,18,40,24,13,9
66751,37.94,-95.29,9,,,1,,,1,1,,1,
66753,37.36,-95.01,15,,,1,3,,1,2,,1,2
66754,38,-94.89,2,,,1,,,,,,,
66755,37.93,-95.18,27,,,,3,3,2,4,2,1,
66756,37.54,-94.66,7,,,1,1,,,1,,1,1
66757,37.42,-95.7,93,,1,,7,15,9,14,,2,2
66758,38.02,-95.59,8,,,1,,1,,,1,1,
66760,37.35,-94.62,1,,,,,,,,,,
66761,37.92,-95.57,6,,,,,,,2,,1,
66762,37.39,-94.71,646,,,17,40,100,33,89,33,30,12
66763,37.46,-94.7,62,,,1,6,6,4,8,2,3,3
66767,38.07,-94.7,8,,,,,1,1,1,,,1
66769,37.86,-94.89,4,,,,2,,1,1,,,
66770,37.08,-94.72,18,,,,4,3,1,2,,,
66771,37.49,-95.15,31,1,,1,5,3,4,4,,3,1
66772,37.75,-95.21,3,,,,,,,1,,,1
66773,37.27,-94.81,5,,,,2,1,,,,,
66775,37.7,-95.15,7,,,,1,,,1,,,2
66776,37.46,-95.49,20,1,,,,2,2,,2,2,1
66777,37.81,-95.97,9,,,1,,1,,1,,1,
66778,37,-94.84,2,,,,,,,,,,1
66779,37.83,-94.99,12,,,,2,1,1,4,1,,
66780,37.62,-95.06,6,,,,1,1,,1,,1,1
66781,37.29,-94.73,4,,,,,,1,1,,,
66782,37.29,-94.93,3,,,1,,,,,,,
66783,37.87,-95.74,62,,,1,5,6,2,7,3,2,4
66801,38.41,-96.22,739,,,18,48,87,36,99,37,26,27
66830,38.6,-96.09,3,,,,,,,1,,,1
66833,38.7,-96.2,7,,,1,,2,1,1,,,1
66834,38.86,-96.44,20,,,,5,1,1,4,1,1,
66835,38.54,-96.26,14,,,1,3,1,1,1,1,,
66838,38.56,-96.8,2,,,,,,,,,,
66839,38.22,-95.75,143,1,,8,11,23,2,27,5,3,3
66840,38.06,-96.87,18,,,,6,1,2,1,,2,1
66842,38.01,-96.65,6,1,,,1,,,,,,1
66843,38.22,-96.74,6,1,,,,,,1,,,1
66845,38.3,-96.51,41,,,3,4,3,2,10,2,2,1
66846,38.65,-96.47,112,,,7,5,12,5,21,1,3,2
66849,38.88,-96.59,4,,,,1,,,1,,,
66850,38.45,-96.77,3,,,,1,,,,,,
66851,38.22,-96.92,11,,,,,,,1,,2,2
66852,38.06,-95.9,18,,,,,1,2,1,,1,3
66853,38,-96.24,13,,,1,1,,1,1,,,1
66854,38.25,-95.98,14,,,1,2,2,,1,,1,1
66856,38.4,-95.81,38,,,,6,4,,3,,1,5
66857,38.09,-95.63,14,,,,2,,2,1,,1,2
66858,38.48,-96.93,2,,,,,,,,,1,
66859,38.56,-96.96,3,,,,,,,,,,1
66860,38.13,-96.17,34,,,3,5,2,4,3,,2,1
66861,38.37,-97.01,77,,,1,4,9,5,15,2,4,4
66862,38.15,-96.56,2,,,,,,,,1,,
66864,38.35,-95.98,8,,,,,4,,,1,,
66865,38.22,-96.29,18,,,,3,1,,1,1,,1
66866,38.17,-97.11,34,,,,2,7,4,1,1,3,2
66868,38.54,-95.98,10,,,,3,,,,,2,3
66869,38.47,-96.52,17,,,,1,,1,2,,1,3
66870,37.94,-96.03,5,,,,,,,,,1,
66871,38.36,-95.61,23,,,1,2,1,1,4,1,4,1
66872,38.79,-96.77,7,,,1,,1,,1,1,1,
66873,38.62,-96.68,4,,,,,,,,,1,1
66901,39.56,-97.64,246,2,,9,21,30,7,34,5,15,11
66930,39.71,-97.48,2,,,,,,,,,,
66932,39.78,-98.93,1,,,,,,,1,,,
66933,39.68,-96.87,9,,,,1,,2,1,,1,
66935,39.84,-97.63,122,,2,7,4,18,8,21,1,6,1
66936,39.92,-98.32,7,,,1,,,,,,1,
66937,39.59,-97.27,28,,,,3,1,1,2,,1,7
66938,39.57,-97.41,26,,,1,3,2,,2,,4,1
66939,39.85,-97.9,23,2,,2,2,,,4,,4,2
66940,39.81,-97.45,6,,,,,,,,,,2
66941,39.84,-98.44,4,,,,1,,,1,,,1
66943,39.67,-96.97,17,,,1,,4,1,3,,1,1
66944,39.84,-97.3,2,,,,,,,1,,1,
66945,39.89,-96.88,37,,,,10,5,,3,,1,
66946,39.97,-97,1,,,,,,,,,,
66948,39.6,-97.85,7,,,,1,,,2,,2,
66949,39.64,-98.19,16,,1,,1,,1,3,,4,3
66951,39.84,-99.02,22,,,1,2,1,1,3,,1,3
66952,39.84,-98.6,11,,,,1,,,3,,2,1
66953,39.69,-97.11,25,,,1,2,2,2,2,1,3,1
66955,39.97,-97.3,1,,,,,,,,,1,
66956,39.79,-98.23,47,,,1,4,4,,8,,3,
66958,39.89,-97.18,7,1,,,2,,,,,,1
66959,39.92,-97.53,7,,,,2,,1,1,,,
66960,39.94,-97.43,4,,,,1,,,,,1,1
66962,39.6,-97.11,13,1,,,1,1,,3,,2,
66963,39.64,-98,4,,,,,,,1,,2,
66964,39.94,-97.8,6,,,,,,,,,3,1
66966,39.78,-97.77,20,,,,1,1,1,3,1,2,2
66967,39.82,-98.79,101,1,1,2,10,8,3,18,2,5,3
66968,39.82,-97.07,81,,,3,3,12,3,9,5,4,
66970,39.95,-98.03,3,,,1,,,,,,,1
67001,37.76,-97.64,31,,,2,5,1,1,4,1,3,2
67002,37.7,-97.11,297,,,9,24,45,7,44,11,10,10
67003,37.1,-98.07,109,1,,4,7,13,6,20,1,7,3
67004,37.28,-97.75,20,1,,,1,2,4,1,,1,2
67005,37.07,-97,307,,,10,28,40,13,50,11,11,2
67008,37.49,-96.78,11,,,,2,,1,,,,2
67009,37.23,-98.27,26,,,,2,,1,3,,2,1
67010,37.66,-96.97,269,1,,7,45,27,10,44,10,9,9
67012,37.67,-96.54,2,,,1,,,,,,,
67013,37.38,-97.27,41,,,1,7,3,6,6,1,4,3
67016,37.89,-97.51,4,,,,,,1,1,,,
67017,37.83,-97.11,46,,,1,8,,4,4,2,2,8
67018,37.07,-97.85,2,,,,1,,,,,,1
67019,37.31,-96.78,14,,,1,1,1,,2,,1,2
67020,38.01,-97.68,34,1,,,7,,5,2,,2,4
67021,37.78,-98.92,3,,,,,,,,,2,
67022,37.08,-97.63,39,,,3,4,4,,4,,3,1
67023,37.35,-96.59,1,,,,,,,1,,,
67024,37.11,-96.49,13,,,,1,1,1,4,,,
67025,37.64,-97.78,69,1,,4,15,4,1,8,2,6,
67026,37.51,-97.49,75,,,2,14,10,7,7,1,1,5
67028,37.46,-98.94,3,,,,,,,,,1,
67029,37.17,-99.28,48,,,2,3,6,2,8,1,1,
67030,37.79,-97.55,51,,,3,14,1,2,8,1,3,1
67031,37.4,-97.64,36,,,,4,5,1,5,1,2,6
67035,37.65,-98.39,27,,,,3,3,1,4,,4,4
67036,37.3,-97.88,2,,,,,,,,,1,1
67037,37.57,-97.22,467,1,,14,69,50,14,68,25,9,3
67038,37.1,-96.72,6,,,,,,1,1,,,
67039,37.53,-96.97,35,,,,9,2,,4,1,,1
67041,38.05,-97.13,3,,,,,,,,,1,
67042,37.86,-96.78,450,,,12,36,63,16,74,28,23,20
67045,37.87,-96.35,113,,,7,12,10,1,16,2,4,5
67047,37.63,-96.07,5,,,1,,,,1,,,
67050,37.67,-97.68,22,,,,7,,,3,,1,2
67051,37.09,-97.2,6,,,1,1,,,,,1,2
67052,37.66,-97.58,128,,,3,20,13,5,18,2,9,10
67053,38.25,-97.35,18,,,1,4,3,1,3,,1,
67054,37.58,-99.32,67,1,,3,7,6,,6,1,6,3
67056,38.02,-97.53,64,,,1,11,6,6,4,1,2,1
67057,37.07,-98.78,8,,,,2,,,1,,,
67058,37.32,-98.06,71,1,,1,6,2,11,7,,4,
67059,37.64,-99.1,16,,,1,2,3,,1,,1,
67060,37.54,-97.36,141,,,3,23,9,11,12,5,2,4
67061,37.09,-98.38,3,1,,,,,,,,2,
67062,38.15,-97.44,90,1,,4,13,9,6,10,1,3,3
67063,38.34,-97.23,115,,2,1,5,11,9,15,4,3,3
67065,37.46,-98.52,5,,,,,,1,1,,1,
67066,37.77,-98.77,10,,,,,1,,,,3,
67067,37.79,-97.27,32,,,,12,,2,5,,,1
67068,37.62,-98.11,139,1,1,7,11,15,6,21,5,11,3
67070,37.08,-98.53,56,1,,1,6,5,3,5,1,4,3
67071,37.26,-98.89,3,,,,,,,,,,
67072,37.55,-96.61,2,,,,,,,1,,,
67073,38.38,-97.33,3,,,,,,,,,1,
67074,37.67,-96.72,24,,,,1,2,,3,,1,3
67101,37.79,-97.46,80,,,3,18,8,3,11,4,3,1
67103,37.27,-97.56,6,,,,,1,,,,2,
67104,37.27,-98.66,118,,,7,7,8,2,15,4,4,4
67105,37.23,-97.68,1,,,,1,,,,,,
67106,37.47,-97.76,7,,,,1,1,,,,2,1
67107,38.19,-97.55,88,,,4,18,9,7,8,,3,4
67108,37.82,-97.69,28,,,,6,5,,2,1,4,3
67109,37.56,-99.49,12,,,,1,,,2,,1,4
67110,37.47,-97.23,106,,,4,15,9,6,18,7,3,
67111,37.61,-97.94,4,,,,1,,,,,1,
67112,37.47,-98.42,5,,,,1,,,1,1,1,
67114,38.08,-97.29,516,,2,19,42,90,36,71,19,14,15
67117,38.07,-97.35,25,,,,5,2,1,4,1,2,
67118,37.48,-97.85,10,,,1,1,,2,1,,1,
67119,37.24,-97.2,27,,,2,4,3,3,2,,1,
67120,37.47,-97.37,15,,,,2,,2,,2,4,
67122,37.62,-96.43,1,,,,,,1,,,,
67123,37.95,-97,8,1,,,1,,,1,1,1,
67124,37.63,-98.77,355,6,,14,38,34,9,51,11,18,3
67127,37.16,-99.49,26,,,1,2,1,5,2,,,1
67131,37.43,-96.96,4,,,,,,,1,1,,
67132,37.85,-96.58,3,,,,,,1,,,,
67133,37.57,-97.11,70,,,3,12,7,6,7,,4,3
67134,37.49,-98.68,12,,,,2,,,,,2,1
67135,37.92,-97.46,46,,,1,13,1,4,4,2,7,2
67137,37.63,-96.22,14,,,,3,,,2,,1,2
67138,37.28,-98.42,14,,,,3,,,1,,1,1
67140,37.08,-97.36,15,,,,,1,,1,,3,2
67142,37.45,-98.11,14,,,,2,,,,,4,
67144,37.82,-97,29,,,,9,2,,6,,1,1
67146,37.38,-97.1,21,1,,1,6,2,1,3,,,
67147,37.86,-97.31,180,1,,5,34,5,11,33,4,13,10
67149,37.54,-97.63,18,,,1,4,,1,2,1,1,3
67151,38.14,-97.26,4,,,,1,,,1,,1,
67152,37.26,-97.43,232,1,,7,14,29,13,38,8,10,10
67154,37.98,-97.13,33,,,1,8,1,1,5,1,5,2
67155,37.27,-99.14,6,,,,,,,1,,,
67156,37.26,-96.96,388,1,,10,30,78,21,58,7,11,15
67159,37.43,-98.31,6,,,1,,1,,,,1,
67202,37.69,-97.33,897,,,59,22,45,26,323,59,25,10
67203,37.7,-97.36,769,,,23,62,102,25,155,29,32,8
67204,37.76,-97.36,252,,1,2,59,21,11,28,16,17,10
67205,37.75,-97.42,511,,,17,30,79,3,87,25,16,10
67206,37.7,-97.22,798,,,20,34,148,6,194,54,21,4
67207,37.67,-97.23,695,,,10,29,68,5,99,40,16,11
67208,37.7,-97.28,458,,,19,12,85,3,86,21,10,4
67209,37.65,-97.43,691,,,11,64,57,54,72,30,50,39
67210,37.63,-97.25,111,,,4,9,7,11,26,7,3,2
67211,37.67,-97.32,606,,,16,80,68,45,78,14,49,10
67212,37.7,-97.44,690,,,14,62,131,12,142,40,14,7
67213,37.67,-97.36,589,,,14,80,24,72,55,16,81,13
67214,37.71,-97.32,667,,,5,69,118,48,84,17,52,9
67215,37.62,-97.42,118,,,1,29,2,21,4,1,17,10
67216,37.61,-97.31,331,,,8,31,26,19,28,19,24,19
67217,37.62,-97.36,359,1,,5,41,14,25,34,26,39,25
67218,37.67,-97.28,382,,,12,26,70,7,54,24,2,4
67219,37.77,-97.32,335,1,1,6,43,16,37,16,9,46,26
67220,37.75,-97.28,248,,,8,15,41,7,49,17,8,3
67223,37.74,-97.5,8,,,,4,2,,,,,1
67226,37.77,-97.21,639,,,28,19,93,18,123,36,44,8
67227,37.63,-97.5,7,,,,,,,1,2,1,
67228,37.77,-97.17,29,,,,2,4,1,10,,2,
67230,37.69,-97.17,125,1,,3,16,12,1,37,12,6,6
67232,37.63,-97.16,4,2,,,1,,1,,,,
67235,37.69,-97.5,136,,,1,26,17,3,24,8,5,3
67260,37.72,-97.29,20,,,,,,,2,,1,1
67301,37.21,-95.76,355,1,1,14,16,50,14,52,13,11,17
67330,37.16,-95.31,24,,,1,2,1,1,5,,2,1
67332,37.04,-95.24,4,,,,,,1,,,2,
67333,37.05,-95.88,67,,,5,9,5,8,8,,,4
67334,37.02,-96.18,1,,,,,,,,,,
67335,37.27,-95.53,56,,,2,10,3,3,5,,,6
67336,37.1,-95.06,26,,,,3,3,3,4,,2,
67337,37.05,-95.6,326,,,10,17,38,24,45,15,21,13
67340,37.06,-95.71,2,,,,1,,,,,,
67341,37.34,-95.43,1,,,,,,,,,,
67342,37.06,-95.36,12,,,,1,,1,2,,1,1
67344,37.29,-95.95,10,,,,,,,2,,,
67345,37.38,-96.2,1,,,,,,1,,,,
67346,37.32,-96.43,12,,,,2,1,1,1,,,1
67347,37.15,-95.95,3,,,1,1,,,,,,
67349,37.49,-96.3,35,,,,2,2,,11,,1,1
67351,37.14,-95.57,2,,,,1,,,,,,
67352,37.31,-96.24,10,,,1,1,1,,1,,,
67353,37.31,-96.32,13,,,,,1,,2,1,1,
67354,37.21,-95.41,8,,,,1,2,,1,1,1,
67355,37.05,-96.01,3,,,,,,1,1,,,
67356,37.18,-95.15,65,,1,3,5,6,8,7,2,3,2
67357,37.35,-95.26,320,,,12,17,68,24,42,6,6,8
67360,37.04,-96.11,3,,,,,,,,,,
67361,37.14,-96.22,51,,1,2,2,6,2,4,,1,1
67363,37.34,-95.72,3,,,,,,,,,,
67364,37.06,-95.81,7,,,,,,1,,1,,
67401,38.83,-97.65,1480,,1,48,128,163,71,225,68,97,56
67410,38.96,-97.22,304,1,,12,34,25,9,43,11,7,21
67416,38.67,-97.58,19,1,,,2,1,3,1,,3,3
67417,39.44,-97.55,1,,,,,,,,,,1
67418,39.17,-98.05,3,,,,,,1,,,,
67420,39.4,-98.09,190,,,8,19,18,9,30,3,18,11
67422,39.02,-97.59,23,,,,3,4,,3,2,2,2
67423,38.95,-97.98,4,,,,2,,,1,,1,
67425,38.78,-97.91,10,,2,,4,,1,,,2,1
67427,38.5,-98.4,12,,,,1,,2,2,,1,1
67428,38.37,-97.42,45,,,,10,,4,4,,2,4
67430,39.53,-98.42,18,,,,3,1,,2,,1,1
67431,38.95,-97.01,38,,,1,9,2,1,5,2,2,
67432,39.33,-97.19,204,,,6,25,20,6,34,3,12,9
67436,39.27,-97.74,11,,,,,1,,3,,2,2
67437,39.51,-98.56,50,,,2,3,5,3,6,,4,4
